CNN,0.19071428571428573,0.11206734693877551,0.19071428571428573,0.14117662181849344
Total,0.08642857142857142,0.2712212396069539,0.08642857142857142,0.12720188963073367
,riskware,riskware,riskware,riskware
,Accuracy,Precision,Recall,F1
SVM,0.9480952380952381,0.9588716553287981,0.9480952380952381,0.9502334126316696
RF,0.925952380952381,0.9478845804988663,0.925952380952381,0.9306469010246579
XgBoost,0.9426190476190476,0.9557893424036281,0.9426190476190476,0.94528138242261
Lr,0.9319047619047619,0.9504526077097506,0.9319047619047619,0.9357942657582164
Dt,0.9426190476190476,0.9557893424036281,0.9426190476190476,0.94528138242261
CNN,1.0,1.0,1.0,1.0
Total,1.0,1.0,1.0,1.0
,riskware,riskware,riskware,riskware
,Accuracy,Precision,Recall,F1
SVM,0.9411111111111111,0.9549827160493827,0.9411111111111111,0.9439296824863916
RF,0.9261111111111111,0.9479493827160493,0.9261111111111111,0.9307829640105421
XgBoost,0.9438888888888889,0.9564827160493827,0.9438888888888889,0.9464236931691609
Lr,0.9294444444444444,0.9493567901234569,0.9294444444444444,0.933655588305117
Dt,0.9438888888888889,0.9564827160493827,0.9438888888888889,0.9464236931691609
CNN,1.0,1.0,1.0,1.0
Total,1.0,1.0,1.0,1.0
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.08083333333333333,0.12406388888888889,0.08083333333333333,0.07743797046917222
RF,0.45916666666666667,0.43251944444444446,0.45916666666666667,0.44542243203765347
XgBoost,0.04833333333333333,0.10113822222222221,0.048333333333333346,0.05535056739249357
Lr,0.022,0.029920000000000002,0.022,0.019579389484737114
Dt,0.05583333333333333,0.12404825925925926,0.05583333333333333,0.06625344528200797
CNN,0.189,0.11082074074074073,0.189,0.13960508426382462
Total,0.0785,0.24184899999999998,0.0785,0.11455445991453397
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.08142857142857143,0.12222373393801964,0.08142857142857143,0.07713734967862326
RF,0.4657142857142857,0.4426890400604686,0.4657142857142857,0.4538935059758478
XgBoost,0.05,0.10317520786092216,0.05,0.056741977324927494
Lr,0.02095238095238095,0.027863340891912326,0.02095238095238095,0.018415001754880242
Dt,0.05738095238095238,0.12453749055177625,0.05738095238095238,0.067066832689824
CNN,0.19071428571428573,0.11206734693877551,0.19071428571428573,0.14117662181849344
Total,0.07761904761904762,0.23957127739984882,0.07761904761904762,0.11346719429629047
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.9992857142857143,0.9992877551020408,0.9992857142857143,0.9992860552326207
RF,0.9990476190476191,0.999051247165533,0.9990476190476191,0.9990482256567524
XgBoost,0.9738095238095238,0.9738095238095238,0.9738095238095238,0.9738095238095238
Lr,0.9980952380952381,0.9981097505668934,0.9980952380952381,0.9980976722485335
Dt,0.9709523809523809,0.9709345427059713,0.9709523809523809,0.9709431741111954
CNN,1.0,1.0,1.0,1.0
Total,0.9738095238095238,0.9747241118669691,0.9738095238095238,0.9733904348367904
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,1.0,1.0,1.0,1.0
RF,1.0,1.0,1.0,1.0
XgBoost,0.9788888888888889,0.9788888888888889,0.9788888888888889,0.9788888888888889
Lr,0.9983333333333333,0.9983444444444445,0.9983333333333333,0.9983351955030767
Dt,0.9705555555555555,0.9709781893004116,0.9705555555555555,0.9707007814569469
CNN,1.0,1.0,1.0,1.0
Total,0.98,0.9805333333333334,0.98,0.9797505197505199
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,0.11171428571428571,0.10416905820105819,0.11171428571428571,0.10725774800724447
RF,0.2640952380952381,0.507208634920635,0.2640952380952381,0.3460614627719268
XgBoost,0.0838095238095238,0.07541257142857143,0.0838095238095238,0.0791613224464798
Lr,0.03190476190476191,0.02882949206349206,0.03190476190476191,0.029888372422443733
Dt,0.10323809523809524,0.09490488888888889,0.10323809523809524,0.09876074932219381
CNN,0.108,0.1710705185185185,0.108,0.13238910652553634
Total,0.17352380952380952,0.18080990476190478,0.17352380952380952,0.1770847457017265
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,0.11170068027210885,0.1042718280963179,0.11170068027210885,0.10727436378600005
RF,0.26816326530612244,0.5166484180973977,0.26816326530612244,0.3516135059659603
XgBoost,0.08340136054421769,0.07508883489903898,0.08340136054421769,0.07877613829737776
Lr,0.0308843537414966,0.02790229996760609,0.0308843537414966,0.02892560606491426
Dt,0.10462585034013605,0.09631134866645069,0.10462585034013605,0.10014926155973523
CNN,0.1089795918367347,0.17301807580174927,0.1089795918367347,0.13372762575770095
Total,0.1742857142857143,0.1819228269085412,0.1742857142857143,0.1780149608903181
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,1.0,1.0,1.0,1.0
RF,1.0,1.0,1.0,1.0
XgBoost,0.9994557823129252,0.9994563006154843,0.9994557823129252,0.9994557392924015
Lr,0.9998639455782313,0.9998639779721412,0.9998639455782313,0.9998639428814167
Dt,0.9949659863945578,0.9950103336572724,0.9949659863945578,0.9949624261506619
CNN,1.0,1.0,1.0,1.0
Total,1.0,1.0,1.0,1.0
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,1.0,1.0,1.0,1.0
RF,1.0,1.0,1.0,1.0
XgBoost,1.0,1.0,1.0,1.0
Lr,1.0,1.0,1.0,1.0
Dt,0.993015873015873,0.9931012345679012,0.993015873015873,0.9930091207408998
CNN,1.0,1.0,1.0,1.0
Total,1.0,1.0,1.0,1.0
