CNN,0.19071428571428573,0.11206734693877551,0.19071428571428573,0.14117662181849344
Total,0.08642857142857142,0.2712212396069539,0.08642857142857142,0.12720188963073367
,riskware,riskware,riskware,riskware
,Accuracy,Precision,Recall,F1
SVM,0.9914285714285714,0.9917224489795918,0.9914285714285714,0.9914789716097855
RF,0.9935714285714285,0.9937367346938776,0.9935714285714285,0.9935995766394121
XgBoost,0.9673809523809523,0.9684077853363567,0.9673809523809523,0.9676784423822065
Lr,0.9833333333333333,0.9844444444444446,0.9833333333333333,0.9835291145635975
Dt,0.9469047619047619,0.946531292517007,0.9469047619047619,0.9462645839891702
CNN,1.0,1.0,1.0,1.0
Total,0.9638095238095238,0.965555857898715,0.9638095238095238,0.9630355529794241
,riskware,riskware,riskware,riskware
,Accuracy,Precision,Recall,F1
SVM,0.9888888888888889,0.9893827160493828,0.9888888888888889,0.9889743018419489
RF,0.9927777777777778,0.9929864197530864,0.9927777777777778,0.9928133992252889
XgBoost,0.9666666666666667,0.9684576131687243,0.9666666666666667,0.967113749645921
Lr,0.9838888888888889,0.9849271604938272,0.9838888888888889,0.9840714959277332
Dt,0.9477777777777778,0.9473399176954732,0.9477777777777778,0.9472635619565468
CNN,1.0,1.0,1.0,1.0
Total,0.9661111111111111,0.9676423868312758,0.9661111111111111,0.9654272209624034
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.08083333333333333,0.12406388888888889,0.08083333333333333,0.07743797046917222
RF,0.45916666666666667,0.43251944444444446,0.45916666666666667,0.44542243203765347
XgBoost,0.04833333333333333,0.10113822222222221,0.048333333333333346,0.05535056739249357
Lr,0.022,0.029920000000000002,0.022,0.019579389484737114
Dt,0.05583333333333333,0.12404825925925926,0.05583333333333333,0.06625344528200797
CNN,0.189,0.11082074074074073,0.189,0.13960508426382462
Total,0.0785,0.24184899999999998,0.0785,0.11455445991453397
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.08142857142857143,0.12222373393801964,0.08142857142857143,0.07713734967862326
RF,0.4657142857142857,0.4426890400604686,0.4657142857142857,0.4538935059758478
XgBoost,0.05,0.10317520786092216,0.05,0.056741977324927494
Lr,0.02095238095238095,0.027863340891912326,0.02095238095238095,0.018415001754880242
Dt,0.05738095238095238,0.12453749055177625,0.05738095238095238,0.067066832689824
CNN,0.19071428571428573,0.11206734693877551,0.19071428571428573,0.14117662181849344
Total,0.07761904761904762,0.23957127739984882,0.07761904761904762,0.11346719429629047
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.9783333333333334,0.980211111111111,0.9783333333333334,0.9786697884347019
RF,0.9676190476190476,0.9718131519274377,0.9676190476190476,0.9683980572136933
XgBoost,0.9378571428571428,0.9531074074074075,0.9378571428571428,0.941001468391326
Lr,0.9692857142857143,0.9730591836734694,0.9692857142857143,0.9699826779686022
Dt,0.9395238095238095,0.9530231292517007,0.9395238095238095,0.9423436882653492
CNN,1.0,1.0,1.0,1.0
Total,0.9985714285714286,0.998574149659864,0.9985714285714286,0.9985700744899982
,full1500,full1500,full1500,full1500
,Accuracy,Precision,Recall,F1
SVM,0.9716666666666667,0.9748777777777777,0.9716666666666667,0.9722550360742576
RF,0.9588888888888889,0.9656493827160494,0.9588888888888889,0.9601820820141058
XgBoost,0.935,0.9519000000000001,0.935,0.9385064815834895
Lr,0.9605555555555556,0.966779012345679,0.9605555555555556,0.9617393392833884
Dt,0.9333333333333333,0.948724279835391,0.9333333333333333,0.93666981996186
CNN,1.0,1.0,1.0,1.0
Total,0.9972222222222222,0.9972325102880658,0.9972222222222222,0.9972171255912377
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,0.11171428571428571,0.10416905820105819,0.11171428571428571,0.10725774800724447
RF,0.2640952380952381,0.507208634920635,0.2640952380952381,0.3460614627719268
XgBoost,0.0838095238095238,0.07541257142857143,0.0838095238095238,0.0791613224464798
Lr,0.03190476190476191,0.02882949206349206,0.03190476190476191,0.029888372422443733
Dt,0.10323809523809524,0.09490488888888889,0.10323809523809524,0.09876074932219381
CNN,0.108,0.1710705185185185,0.108,0.13238910652553634
Total,0.17352380952380952,0.18080990476190478,0.17352380952380952,0.1770847457017265
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,0.11170068027210885,0.1042718280963179,0.11170068027210885,0.10727436378600005
RF,0.26816326530612244,0.5166484180973977,0.26816326530612244,0.3516135059659603
XgBoost,0.08340136054421769,0.07508883489903898,0.08340136054421769,0.07877613829737776
Lr,0.0308843537414966,0.02790229996760609,0.0308843537414966,0.02892560606491426
Dt,0.10462585034013605,0.09631134866645069,0.10462585034013605,0.10014926155973523
CNN,0.1089795918367347,0.17301807580174927,0.1089795918367347,0.13372762575770095
Total,0.1742857142857143,0.1819228269085412,0.1742857142857143,0.1780149608903181
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,1.0,1.0,1.0,1.0
RF,1.0,1.0,1.0,1.0
XgBoost,0.9998639455782313,0.9998639887701112,0.9998639455782313,0.9998639482804021
Lr,0.9998639455782313,0.9998639779721412,0.9998639455782313,0.9998639428814167
Dt,0.9990476190476191,0.9990492063492064,0.9990476190476191,0.9990474876906874
CNN,1.0,1.0,1.0,1.0
Total,0.9998639455782313,0.9998639887701112,0.9998639455782313,0.9998639482804021
,full,full,full,full
,Accuracy,Precision,Recall,F1
SVM,1.0,1.0,1.0,1.0
RF,1.0,1.0,1.0,1.0
XgBoost,0.9996825396825397,0.9996827748383305,0.9996825396825397,0.9996825544138026
Lr,0.9993650793650793,0.9993657848324515,0.9993650793650793,0.9993650208482283
Dt,0.9993650793650793,0.9993657848324515,0.9993650793650793,0.9993650208482283
CNN,1.0,1.0,1.0,1.0
Total,0.9996825396825397,0.9996827748383305,0.9996825396825397,0.9996825544138026
